generation,best_distance,avg_distance
568,1626.1958935115554,1661.2754149594425
569,1626.1958935115554,1646.0775174593132
570,1626.1958935115554,1655.5926304916295
571,1626.1958935115554,1672.130098656824
572,1626.1958935115554,1661.7504433108768
573,1626.1958935115554,1663.9252942779476
574,1626.1958935115554,1644.1572840354772
575,1626.1958935115554,1663.5191300032582
576,1626.1958935115554,1652.4950869366976
577,1626.1958935115554,1657.1669766417692
578,1626.1958935115554,1657.1051377871554
579,1626.1958935115554,1654.7211794029513
580,1626.1958935115554,1657.425127544755
581,1626.1958935115554,1641.140788270671
582,1626.1958935115554,1642.1443340393907
583,1626.1958935115554,1648.6820299852322
584,1626.1958935115554,1643.6241749890062
585,1626.1958935115554,1646.13786708143
586,1626.1958935115554,1650.8514957648235
587,1626.1958935115554,1664.530207464114
588,1626.1958935115554,1671.261972095837
589,1626.1958935115554,1660.0052349008076
590,1626.1958935115554,1650.1101288344043
591,1626.1958935115554,1643.1515713325257
592,1626.1958935115554,1653.843429783981
593,1626.1958935115554,1645.7895923775532
594,1626.1958935115554,1661.4891717405774
595,1626.1958935115554,1664.1331788337789
596,1626.1958935115554,1645.4486966393856
597,1626.1958935115554,1645.8607181715668
598,1626.1958935115554,1651.7361282610236
599,1626.1958935115554,1653.3499284530053
600,1626.1958935115554,1638.5173662704071
